,sentence,word_index,sentence_index,l1_label,l2_label
430,Shake hand up and down in a begging motion,118,3,39,3
431,Repeat with other hand.,118,4,62,3
432,Extend both hands out in front of the body with palms facing upward.,119,1,96,0
433,Bring both hands in towards the chest.,119,2,45,2
434,Open both hands and raise them up towards the shoulders.,119,3,45,4
435,Bring both hands back down to chest level.,119,4,9,1
436,"Start with both hands flat, palms facing up, and tap the back of one hand with the other hand.",120,1,47,13
437,"Make a circular motion with both hands in front of the chest, palms facing in.",120,2,85,5
438,Bring one hand up to the mouth and mimic eating with the fingers.,120,3,18,4
439,Shake the head from side to side while making a 'thumbs up' gesture with one hand.,120,4,8,6
440,"Place your non-dominant hand flat in front of your body, palm facing up and fingers together.",121,1,73,4
441,"With your dominant hand, make a closed fist and use your index finger to draw a line from left to right on the palm of your non-dominant hand.",121,2,40,8
442,Open your non-dominant hand slightly to indicate the pages of a book.,121,3,3,14
443,"Start with both hands in an open position, palms facing down, and move them towards each other in a horizontal motion.",122,1,79,7
444,Close both hands into fists.,122,2,36,2
445,"Bring both fists to your chest, as if grabbing something.",122,3,69,10
446,"Extend both arms forward, as if presenting the item being purchased.",122,4,69,20
447,"Make a ""money"" hand shape near the chest with palm facing down, then flip the hand to face up.",123,1,15,2
448,"Make a ""buy"" hand shape with fingers pointing forward, then move the hand forward in a semi-circle motion.",123,2,42,8
449,"Make a ""sell"" hand shape with fingers pointing forward, then move the hand forward in a semi-circle motion.",123,3,42,8
450,Close both hands into fists and move them apart in opposite directions.,123,4,36,6
451,Point index finger of dominant hand to forehead.,124,1,93,5
452,Circle index finger in a small motion in front of forehead.,124,2,60,4
453,Shake head side to side while keeping index finger in motion.,124,3,8,4
454,Close hand into a fist while shaking head vigorously.,124,4,82,0
455,"Use both hands to make a chaotic, mixed-up motion in front of the body.",125,1,85,2
456,Shake head from side to side while continuing the chaotic hand movement.,125,2,8,6
457,Extend both hands outwards and separate them in a disorganized manner.,125,3,49,6
458,Bring hands back together in a haphazard fashion.,125,4,94,35
459,"Start with both hands open, palms facing upward.",126,1,88,6
460,Close both hands into fists.,126,2,36,2
461,Lift fists slightly upwards.,126,3,91,1
462,Point index finger of dominant hand towards non-dominant palm.,127,1,1,2
463,Rotate index finger in a small circle on palm.,127,2,60,4
464,Bring index finger to chin and nod head slightly.,127,3,87,6
465,"Close fist and place under chin, palm facing up.",127,4,71,2
466,"Start with hands in fists, palms facing each other",128,1,17,2
467,"Separate hands and move them outward, then bring them back together",128,2,49,3
468,Open hands and rotate them in a circular motion,128,3,99,6
469,"Move hands forward with palms facing up, as if pushing something towards yourself",128,4,22,3
470,Use dominant hand to make a flat fist and tap it against non-dominant flat hand.,129,1,35,1
471,"Move hands outward in a sweeping motion, as if pushing something forward.",129,2,22,5
472,Point with index fingers in opposite directions to represent the concept of career or profession.,129,3,83,2
473,"Start with both hands open facing each other, palms down.",130,1,17,4
474,"Bring both hands together in front of the chest, palms facing each other and fingers slightly curved.",130,2,33,1
475,Move both hands downward in a 'chopping' motion.,130,3,39,2
476,"Finish with both hands open facing outwards, palms down.",130,4,29,1
477,"Start with both hands open, palms facing up, and bring them together in front of you.",131,1,2,5
478,Use one hand to mimic writing in the air in front of your body.,131,2,44,13
479,"Use both hands to create a circular motion in front of you, representing the idea of something happening.",131,3,0,2
480,"Point to your head with one hand, indicating the concept of a matter or thing.",131,4,4,3
481,"Start with both hands in a flat, open position in front of your chest, palms facing each other.",132,1,56,3
482,"Rotate both hands outward and downward, keeping them in an open position.",132,2,21,2
483,"Bring both hands down to chest level, keeping them in an open position.",132,3,9,2
484,"Close both hands into fists as you bring them down to waist level, signifying the concept of 'accident.'",132,4,36,9
485,"Extend both hands forward with palms facing down, then bring them together to form a flat surface.",133,1,78,2
486,Create a small circular motion with both hands to represent the concept of 'things' or 'objects'.,133,2,83,2
487,Shake both hands slightly to indicate the plural form.,133,3,78,3
488,Extend both index fingers of both hands horizontally.,134,1,14,3
489,"Bring both hands together in front of the chest, with fingers pointing towards each other.",134,2,33,7
490,"Separate both hands to the sides, still with index fingers extended horizontally.",134,3,23,2
491,"Bring both hands together again in front of the chest, with index fingers still extended horizontally.",134,4,10,11
492,Form both hands into flat shapes in front of chest.,135,1,78,1
493,Rotate both hands outward and spread fingers apart.,135,2,26,0
494,Bring hands close together to form a square shape.,135,3,78,5
495,Move hands apart slightly to indicate the two-dimensional aspect of a QR code.,135,4,94,17
496,"Start with both hands forming the letter 'K' in GSL alphabet, with palms facing down.",136,1,55,4
497,"Twist both hands inward towards each other, then separate them quickly while flicking the fingers outward.",136,2,49,5
498,Tilt the head slightly to the side while keeping a neutral expression.,136,3,27,2
499,"Extend both hands in front of the body with palms facing downwards, parallel to the ground.",137,1,96,3
500,"Create a wave-like motion with both hands, moving them up and down in a fluid motion.",137,2,39,10
501,Tilt the head slightly towards the hands to mimic the shape of a cloud.,137,3,7,7
502,"Close both hands into fists and bring them close to the chest, as if holding a small object.",137,4,36,5
503,"Point to self with one hand, then point to the other person with the other hand",138,1,4,3
504,"Cross both arms in front of chest, then open them outward",138,2,25,6
505,Repeat the crossing and opening motion a few times,138,3,19,6
506,Shake head from side to side.,138,4,8,3
507,"Start with both hands in a fist, palms facing each other.",139,1,17,5
508,Move hands towards each other and then away in a twisting motion.,139,2,38,2
509,Repeat the twisting motion a few times.,139,3,19,3
510,Open both hands with palms facing upwards and bring them together in the middle.,139,4,88,4
511,Start with both hands in a loose fist with palms facing each other in front of your chest.,140,1,17,5
512,"Move hands forward and apart slightly, as if exchanging or trading something between them.",140,2,69,14
513,Bring hands back together to indicate the completion of the transaction.,140,3,66,4
514,"Bring both hands together in front of the chest, palms facing each other.",141,1,33,1
515,Open the hands and move them outward in a circular motion.,141,2,72,8
516,"Bring the hands back together in front of the chest, palms facing each other.",141,3,33,9
517,Repeat the outward circular motion.,141,4,62,6
518,"Interlock fingers of both hands, palms facing down.",142,1,94,23
519,Move hands in a circular motion in front of the body.,142,2,72,4
520,Open up hands and extend fingers outward.,142,3,21,1
521,Tilt head slightly to the side.,142,4,27,1
522,Start with both hands clasped together in front of the chest,143,1,10,3
523,Open the hands and spread them apart,143,2,26,2
524,Move the hands downwards as if showcasing a product,143,3,69,3
525,Tilt the head slightly to the side,143,4,27,1
526,Point index finger to the sky with palm facing up,144,1,93,1
527,Bring hand down while spreading fingers,144,2,68,2
528,Open hand and spread fingers wide,144,3,53,1
529,Point index finger straight up,144,4,93,8
530,Tilt head slightly to the side,144,5,27,1
531,"Extend your dominant hand with fingers slightly curved towards yourself, palm facing outward.",145,1,31,0
532,Bring your hand towards your chest in a gentle motion.,145,2,32,1
533,Use your non-dominant hand to lightly pat your chest.,145,3,3,7
534,"Place both hands in a ""C"" shape near your chest, palms facing each other.",146,1,79,6
535,"Move both hands towards each other until they touch, symbolizing closeness.",146,2,94,19
536,Bring both hands back to the starting position near the chest.,146,3,77,7
537,Place the right palm facing upward in front of the chest.,147,1,92,3
538,Place the left palm facing downward on top of the right palm.,147,2,61,1
539,Move both hands in a circular motion while keeping them stacked on top of each other.,147,3,6,2
540,Tilt the head slightly to the right.,147,4,27,4
541,"Use your dominant hand to make a fist with the thumb extended, representing the head.",148,1,40,1
542,"Extend your non-dominant hand flat, parallel to the ground, representing the body.",148,2,3,4
543,"Bring both hands together in front of your chest, with the fist on top of the flat hand.",148,3,10,7
544,"Open the fist and tap the flat hand twice, representing a person.",148,4,67,5
545,Use both hands to represent people by forming a circle with your thumbs and index fingers.,149,1,83,6
546,Move both hands in a circular motion to show a group of people.,149,2,72,9
547,Add the sign for plural by wiggling your fingers.,149,3,89,2
548,"Lower your hands to indicate the concept of ""people"".",149,4,94,6
549,"Start with both hands open and facing each other, palms inward.",150,1,17,7
550,"Bring both hands together in front of your chest, fingers touching.",150,2,65,0
551,"Separate your hands and move them outward, mimicking the concept of a growing population.",150,3,49,2
552,Use your right hand to make a fist and bring it to your chest.,151,1,40,9
